# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
258.684,1168.019,10.735,0.054,162.419,1.009,162.422,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.943,247.466,3.332,815.699,0.032
259.184,1162.756,10.727,0.117,161.372,1.009,161.375,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.038,247.466,3.367,816.232,0.032
259.684,1157.495,10.713,0.127,160.347,1.009,160.35,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.031,247.466,3.401,816.765,0.032
260.184,1152.236,10.699,0.133,159.351,1.009,159.354,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.036,247.466,3.435,817.297,0.032
260.684,1146.977,10.708,0.037,158.355,1.009,158.358,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.951,247.466,3.469,817.829,0.032
261.184,1141.72,10.703,0.053,157.347,1.009,157.35,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.994,247.466,3.503,818.361,0.032
261.684,1136.465,10.695,0.171,156.35,1.008,156.353,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.118,247.466,3.537,818.893,0.032
262.184,1131.211,10.676,0.095,155.381,1.008,155.384,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.967,247.466,3.572,819.425,0.032
262.684,1125.958,10.666,0.131,154.445,1.008,154.449,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.046,247.466,3.606,819.957,0.032
263.184,1120.707,10.652,0.156,153.538,1.008,153.541,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.065,247.466,3.64,820.488,0.031
263.684,1115.457,10.636,0.251,152.666,1.008,152.669,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.238,247.466,3.674,821.02,0.031
264.184,1110.208,10.653,0.23,151.782,1.008,151.786,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.103,247.466,3.708,821.551,0.031
264.684,1104.962,10.671,0.08,150.838,1.008,150.842,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.894,247.466,3.742,822.082,0.031
265.184,1099.716,10.677,0.066,149.856,1.008,149.859,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.99,247.466,3.776,822.613,0.031
265.684,1094.471,10.68,0.016,148.855,1.008,148.858,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.981,247.466,3.81,823.144,0.031
266.184,1089.228,10.676,0.404,147.848,1.008,147.851,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.761,247.466,3.845,823.674,0.031
266.684,1083.987,10.633,0.087,146.893,1.008,146.896,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.667,247.466,3.879,824.205,0.031
267.184,1078.748,10.627,0.273,145.999,1.008,146.003,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.312,247.466,3.913,824.735,0.031
267.684,1073.509,10.646,0.183,145.083,1.008,145.086,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.987,247.466,3.947,825.265,0.031
268.184,1068.272,10.661,0.168,144.109,1.008,144.112,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.043,247.466,3.981,825.795,0.031
268.684,1063.036,10.675,0.197,143.091,1.008,143.095,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.107,247.466,4.015,826.325,0.031
269.184,1057.801,10.653,0.079,142.077,1.007,142.081,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.933,247.466,4.049,826.855,0.031
269.684,1052.568,10.644,0.055,141.097,1.007,141.101,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.991,247.466,4.083,827.385,0.031
270.184,1047.335,10.647,0.112,140.121,1.007,140.124,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.045,247.466,4.117,827.915,0.031
270.684,1042.104,10.634,0.102,139.151,1.007,139.155,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.017,247.466,4.151,828.444,0.031
271.184,1036.874,10.622,0.119,138.209,1.007,138.212,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.038,247.466,4.185,828.973,0.031
271.684,1031.646,10.609,0.084,137.294,1.007,137.297,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.999,247.466,4.219,829.503,0.031
272.184,1026.419,10.614,0.302,136.383,1.007,136.387,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.418,247.466,4.253,830.032,0.031
272.684,1021.194,10.636,0.117,135.424,1.007,135.428,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.859,247.466,4.287,830.56,0.031
273.184,1015.97,10.647,0.173,134.413,1.007,134.416,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.094,247.466,4.321,831.089,0.031
273.684,1010.748,10.627,0.035,133.408,1.007,133.412,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.934,247.466,4.355,831.618,0.031
274.184,1005.526,10.622,0.076,132.43,1.007,132.434,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.018,247.466,4.389,832.146,0.031
274.684,1000.306,10.613,0.168,131.465,1.007,131.469,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.123,247.466,4.423,832.675,0.031
275.184,995.087,10.625,0.184,130.489,1.007,130.493,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.1,247.466,4.456,833.203,0.031
275.684,989.87,10.64,0.343,129.469,1.006,129.473,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.473,247.466,4.49,833.731,0.031
276.184,984.654,10.603,0.309,128.469,1.006,128.473,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.186,247.466,4.524,834.259,0.031
276.684,979.441,10.574,0.063,127.55,1.006,127.554,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.792,247.466,4.558,834.787,0.031
277.184,974.227,10.568,0.053,126.677,1.006,126.681,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.994,247.466,4.592,835.314,0.031
277.684,969.015,10.57,0.023,125.806,1.006,125.81,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.998,247.466,4.626,835.842,0.031
278.184,963.804,10.566,0.346,124.931,1.006,124.935,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.577,247.466,4.66,836.369,0.031
278.684,958.595,10.59,0.354,124.016,1.006,124.02,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.336,247.466,4.694,836.896,0.031
279.184,953.388,10.621,0.087,123.013,1.006,123.017,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.74,247.466,4.727,837.423,0.031
279.684,948.182,10.613,0.082,121.977,1.006,121.981,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.999,247.466,4.761,837.95,0.031
280.184,942.976,10.602,0.13,120.962,1.006,120.966,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.069,247.466,4.795,838.477,0.031
280.684,937.772,10.612,0.112,119.94,1.006,119.945,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.024,247.466,4.829,839.004,0.031
281.184,932.569,10.599,0.161,118.917,1.006,118.921,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.096,247.466,4.863,839.531,0.031
281.684,927.367,10.581,0.1,117.928,1.006,117.932,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.992,247.466,4.897,840.057,0.031
282.184,922.167,10.57,0.049,116.971,1.006,116.976,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.992,247.466,4.93,840.584,0.031
282.684,916.968,10.563,0.141,116.033,1.005,116.038,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.097,247.466,4.964,841.11,0.031
283.184,911.77,10.573,0.109,115.083,1.005,115.088,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.019,247.466,4.998,841.636,0.031
283.684,906.574,10.58,0.036,114.103,1.005,114.107,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.983,247.466,5.032,842.162,0.031
284.184,901.378,10.575,0.151,113.113,1.005,113.117,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.109,247.466,5.066,842.688,0.031
284.684,896.185,10.558,0.237,112.146,1.005,112.15,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.222,247.466,5.099,843.213,0.031
285.184,890.992,10.534,0.162,111.227,1.005,111.232,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.009,247.466,5.133,843.739,0.031
285.684,885.801,10.546,0.114,110.318,1.005,110.323,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.006,247.466,5.167,844.264,0.031
286.184,880.612,10.554,0.072,109.374,1.005,109.379,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457,247.466,5.201,844.79,0.031
286.684,875.423,10.545,0.121,108.425,1.005,108.43,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.068,247.466,5.234,845.315,0.031
287.184,870.236,10.553,0.174,107.47,1.005,107.475,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.131,247.466,5.268,845.854,0.031
287.684,865.05,10.567,0.026,106.478,1.005,106.483,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.958,247.466,5.302,846.406,0.031
288.184,859.865,10.567,0.008,105.461,1.005,105.466,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.021,247.466,5.335,846.957,0.031
288.684,854.681,10.564,0.154,104.442,1.005,104.447,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.14,247.466,5.369,847.509,0.031
289.184,849.499,10.576,0.076,103.404,1.005,103.409,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.001,247.466,5.403,848.06,0.031
289.684,844.319,10.581,0.266,102.337,1.004,102.342,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.344,247.466,5.436,848.611,0.031
290.184,839.14,10.551,0.041,101.294,1.004,101.299,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.876,247.466,5.47,849.162,0.031
290.684,833.962,10.546,0.178,100.289,1.004,100.294,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.17,247.466,5.504,849.712,0.031
291.184,828.786,10.56,0.18,99.268,1.004,99.273,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.108,247.466,5.537,850.263,0.031
291.684,823.611,10.54,0.124,98.246,1.004,98.251,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.027,247.466,5.571,850.814,0.031
292.184,818.438,10.549,0.307,97.231,1.004,97.237,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.442,247.466,5.605,851.364,0.031
292.684,813.266,10.576,0.034,96.163,1.004,96.168,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.819,247.466,5.638,851.914,0.031
293.184,808.095,10.572,0.145,95.061,1.004,95.066,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.113,247.466,5.672,852.464,0.031
293.684,802.925,10.554,0.014,93.98,1.004,93.986,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.983,247.466,5.705,853.014,0.031
294.184,797.757,10.553,0.034,92.917,1.004,92.922,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.033,247.466,5.739,853.564,0.031
294.684,792.59,10.554,0.224,91.847,1.004,91.853,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.263,247.466,5.773,854.113,0.031
295.184,787.424,10.528,0.308,90.802,1.004,90.807,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.369,247.466,5.806,854.663,0.031
295.684,782.261,10.495,0.059,89.822,1.004,89.828,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.831,247.466,5.84,855.212,0.031
296.184,777.098,10.5,0.008,88.874,1.003,88.88,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.014,247.466,5.873,855.761,0.031
296.684,771.937,10.498,0.326,87.918,1.003,87.924,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.542,247.466,5.907,856.31,0.031
297.184,766.777,10.524,0.093,86.921,1.003,86.927,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.835,247.466,5.94,856.859,0.031
297.684,761.618,10.533,0.355,85.871,1.003,85.877,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.606,247.466,5.974,857.408,0.031
298.184,756.462,10.564,0.04,84.765,1.003,84.771,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.753,247.466,6.008,857.956,0.031
298.684,751.306,10.56,0.302,83.62,1.003,83.626,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.444,247.466,6.041,858.505,0.031
299.184,746.151,10.524,0.236,82.517,1.003,82.524,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.091,247.466,6.075,859.053,0.031
299.684,740.999,10.499,0.07,81.482,1.003,81.488,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.924,247.466,6.108,859.601,0.031
300.184,735.847,10.505,0.095,80.468,1.003,80.474,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.059,247.466,6.141,860.149,0.031
300.684,730.696,10.493,0.035,79.456,1.003,79.462,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.021,247.466,6.175,860.697,0.031
301.184,725.546,10.487,0.27,78.461,1.003,78.467,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.383,247.466,6.208,861.245,0.031
301.684,720.398,10.509,0.165,77.436,1.003,77.442,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.999,247.466,6.242,861.792,0.031
302.184,715.252,10.491,0.233,76.398,1.003,76.404,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.224,247.466,6.275,862.34,0.031
302.684,710.106,10.466,0.057,75.41,1.002,75.416,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.928,247.466,6.309,862.887,0.031
303.184,704.962,10.46,0.178,74.458,1.002,74.465,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.174,247.466,6.342,863.434,0.031
303.684,699.819,10.441,0.166,73.535,1.002,73.542,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.101,247.466,6.376,863.981,0.031
304.184,694.678,10.453,0.137,72.614,1.002,72.621,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.065,247.466,6.409,864.528,0.031
304.684,689.538,10.463,0.019,71.656,1.002,71.663,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.996,247.466,6.443,865.075,0.031
305.184,684.398,10.459,0.262,70.682,1.002,70.689,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.367,247.466,6.476,865.622,0.031
305.684,679.261,10.48,0.134,69.678,1.002,69.685,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.968,247.466,6.509,866.168,0.031
306.184,674.125,10.465,0.049,68.658,1.002,68.665,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.004,247.466,6.543,866.715,0.031
306.684,668.99,10.459,0.038,67.661,1.002,67.668,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.041,247.466,6.576,867.261,0.031
307.184,663.856,10.453,0.092,66.674,1.002,66.682,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.078,247.466,6.609,867.807,0.031
307.684,658.723,10.441,0.05,65.704,1.002,65.711,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.036,247.466,6.643,868.353,0.031
308.184,653.592,10.444,0.157,64.739,1.002,64.747,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.155,247.466,6.676,868.899,0.031
308.684,648.462,10.455,0.151,63.748,1.002,63.756,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.097,247.466,6.709,869.444,0.031
309.184,643.334,10.468,0.261,62.719,1.002,62.727,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.31,247.466,6.743,869.99,0.031
309.684,638.207,10.439,0.087,61.703,1.001,61.711,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.923,247.466,6.776,870.535,0.031
310.184,633.081,10.429,0.035,60.731,1.001,60.74,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.027,247.466,6.809,871.081,0.031
310.684,627.956,10.424,0.109,59.775,1.001,59.783,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.1,247.466,6.843,871.626,0.031
311.184,622.833,10.431,0.029,58.809,1.001,58.817,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.023,247.466,6.876,872.171,0.031
311.684,617.711,10.432,0.118,57.826,1.001,57.834,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.108,247.466,6.909,872.715,0.031
312.184,612.59,10.418,0.03,56.854,1.001,56.862,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.02,247.466,6.943,873.26,0.031
312.684,607.47,10.418,0.033,55.893,1.001,55.902,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.048,247.466,6.976,873.805,0.031
313.184,602.352,10.413,0.088,54.932,1.001,54.941,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.084,247.466,7.009,874.349,0.031
313.684,597.235,10.418,0.078,53.964,1.001,53.974,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.06,247.466,7.042,874.894,0.03
314.184,592.119,10.423,0.268,52.976,1.001,52.985,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.379,247.466,7.076,875.438,0.03
314.684,587.005,10.446,0.179,51.944,1.001,51.954,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.037,247.466,7.109,875.982,0.03
315.184,581.892,10.463,0.11,50.857,1.001,50.867,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.026,247.466,7.142,876.526,0.03
315.684,576.781,10.472,0.346,49.733,1.001,49.743,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.583,247.466,7.175,877.069,0.03
316.184,571.671,10.431,0.369,48.639,1.001,48.65,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.418,247.466,7.209,877.613,0.03
316.684,566.563,10.392,0.036,47.635,1,47.645,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.736,247.466,7.242,878.156,0.03
317.184,561.456,10.39,0.129,46.68,1,46.691,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.112,247.466,7.275,878.699,0.03
317.684,556.349,10.376,0.152,45.747,1,45.758,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.126,247.466,7.308,879.243,0.03
318.184,551.244,10.387,0.123,44.81,1,44.822,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.071,247.466,7.341,879.786,0.03
318.684,546.14,10.396,0.054,43.839,1,43.851,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.028,247.466,7.375,880.329,0.03
319.184,541.037,10.389,0.006,42.86,1,42.872,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.045,247.466,7.408,880.871,0.03
319.684,535.935,10.386,0.064,41.888,1,41.899,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.073,247.466,7.441,881.414,0.03
320.184,530.834,10.389,0.071,40.907,1,40.92,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.069,247.466,7.474,881.957,0.03
320.684,525.735,10.394,0.093,39.91,1,39.923,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.082,247.466,7.507,882.499,0.03
321.184,520.637,10.382,0.204,38.916,1,38.929,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.23,247.466,7.54,883.041,0.03
321.684,515.541,10.36,0.077,37.959,1,37.972,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.988,247.466,7.573,883.583,0.03
322.184,510.446,10.352,0.112,37.037,1,37.05,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.1,247.466,7.607,884.125,0.03
322.684,505.351,10.359,0.043,36.11,1,36.124,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.036,247.466,7.64,884.667,0.03
323.184,500.259,10.361,0.047,35.164,1,35.178,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.061,247.466,7.673,885.209,0.03
323.684,495.167,10.354,0.02,34.219,0.999,34.233,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.054,247.466,7.706,885.751,0.03
324.184,490.076,10.353,0.05,33.277,0.999,33.292,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.069,247.466,7.739,886.292,0.03
324.684,484.987,10.356,0.038,32.326,0.999,32.341,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.06,247.466,7.772,886.833,0.03
325.184,479.899,10.357,0.014,31.364,0.999,31.38,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.055,247.466,7.805,887.375,0.03
325.684,474.813,10.353,0.014,30.399,0.999,30.416,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.059,247.466,7.838,887.916,0.03
326.184,469.727,10.349,0.035,29.438,0.999,29.455,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.065,247.466,7.871,888.457,0.03
326.684,464.643,10.35,0.168,28.474,0.999,28.491,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.189,247.466,7.904,888.997,0.03
327.184,459.56,10.332,0.061,27.526,0.999,27.544,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.015,247.466,7.937,889.538,0.03
327.684,454.479,10.335,0.035,26.592,0.999,26.61,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.055,247.466,7.97,890.079,0.03
328.184,449.398,10.33,0.083,25.654,0.999,25.673,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.092,247.466,8.003,890.619,0.03
328.684,444.319,10.335,0.312,24.71,0.999,24.73,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.513,247.466,8.036,891.159,0.03
329.184,439.242,10.36,0.002,23.717,0.999,23.738,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.836,247.466,8.069,891.699,0.03
329.684,434.165,10.36,0.084,22.685,0.999,22.707,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.086,247.466,8.102,892.239,0.03
330.184,429.09,10.349,0.016,21.663,0.999,21.686,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.048,247.466,8.135,892.779,0.03
330.684,424.016,10.349,0.081,20.65,0.999,20.674,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.092,247.466,8.168,893.319,0.03
331.184,418.943,10.338,0.108,19.644,0.998,19.67,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.103,247.466,8.201,893.859,0.03
331.684,413.871,10.325,0.133,18.663,0.998,18.689,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.123,247.466,8.234,894.398,0.03
332.184,408.801,10.335,0.072,17.678,0.998,17.706,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.047,247.466,8.267,894.938,0.03
332.684,403.731,10.34,0.035,16.667,0.998,16.697,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.057,247.466,8.3,895.477,0.03
333.184,398.663,10.341,0.253,15.644,0.998,15.676,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.37,247.466,8.333,896.016,0.03
333.684,393.597,10.363,0.129,14.584,0.998,14.618,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.994,247.466,8.366,896.555,0.03
334.184,388.532,10.349,0.038,13.509,0.998,13.546,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.029,247.466,8.399,897.094,0.03
334.684,383.467,10.351,0.095,12.445,0.998,12.485,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.105,247.466,8.432,897.632,0.03
335.184,378.404,10.358,0.015,11.365,0.998,11.409,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.046,247.466,8.465,898.171,0.03
335.684,373.342,10.357,0.082,10.271,0.998,10.319,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.098,247.466,8.498,898.709,0.03
336.184,368.281,10.363,0.288,9.165,0.998,9.219,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.453,247.466,8.531,899.273,0.03
336.684,363.222,10.329,0.259,8.085,0.998,8.147,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.208,247.466,8.564,899.838,0.03
337.184,358.165,10.301,0.16,7.074,0.998,7.144,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.043,247.466,8.596,900.403,0.03
337.684,353.109,10.285,0.214,6.114,0.997,6.195,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.24,247.466,8.629,900.968,0.03
338.184,348.053,10.302,0.337,5.148,0.997,5.244,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.511,247.466,8.662,901.533,0.03
338.684,343,10.267,0.398,4.198,0.997,4.314,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.572,247.466,8.695,902.097,0.03
339.184,337.949,10.23,0.35,3.339,0.997,3.485,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.3,247.466,8.728,902.662,0.03
339.684,332.899,10.257,0.194,2.486,0.997,2.679,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.973,247.466,8.761,903.226,0.03
340.184,327.849,10.274,0.138,1.566,0.997,1.856,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.083,247.466,8.793,903.79,0.03
340.684,322.8,10.285,0.198,0.603,0.997,1.165,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.228,247.466,8.826,904.354,0.03
341.184,317.753,10.301,0.09,-0.401,0.997,1.075,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.033,247.466,8.859,904.918,0.03
341.684,312.706,10.309,0.205,-1.441,0.997,1.752,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.268,247.466,8.892,905.482,0.03
342.184,307.661,10.327,0.249,-2.518,0.997,2.708,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.28,247.466,8.925,906.046,0.03
342.684,302.617,10.298,0.223,-3.59,0.997,3.725,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.175,247.466,8.957,906.609,0.03
343.184,297.575,10.274,0.204,-4.602,0.997,4.709,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.165,247.466,8.99,907.173,0.03
343.684,292.534,10.252,0.033,-5.561,0.997,5.65,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.995,247.466,9.023,907.736,0.03
344.184,287.494,10.248,0.053,-6.491,0.997,6.567,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.097,247.466,9.056,908.299,0.03
344.684,282.455,10.241,0.028,-7.41,0.996,7.477,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.087,247.466,9.089,908.862,0.03
345.184,277.417,10.236,0.068,-8.319,0.996,8.378,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.111,247.466,9.121,909.425,0.03
345.684,272.381,10.239,0.153,-9.233,0.996,9.286,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.193,247.466,9.154,909.987,0.03
346.184,267.345,10.25,0.031,-10.174,0.996,10.223,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.041,247.466,9.187,910.55,0.03
346.684,262.312,10.251,0.079,-11.138,0.996,11.183,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.118,247.466,9.219,911.112,0.03
347.184,257.279,10.256,0.069,-12.116,0.996,12.157,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.098,247.466,9.252,911.675,0.03
347.684,252.247,10.247,0.275,-13.095,0.996,13.133,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.444,247.466,9.285,912.237,0.03
348.184,247.218,10.27,0.125,-14.1,0.996,14.135,NaN,4.667e4,0,59.025,0.362,0,240.907,0,456.989,247.466,9.318,912.799,0.03
348.684,242.189,10.256,0.225,-15.124,0.996,15.156,NaN,4.667e4,0,59.025,0.362,0,240.907,0,457.296,247.466,9.35,913.361,0.03
